gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,countryName
1319404506,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3616c23b5-1edf-4c41-add5-b0e5375c5f64,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Fatu Huku, northwest side of island just north of the western tip.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.43311,-138.931,NA,NA,NA,NA,23.5,6.5,2011-11-13T00:00:00Z,13,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412128,NA,"Wilbur, Erika E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:19Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319349511,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35efa47c4-14ab-4b41-9517-d11a4d22ed1c,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Mururoa Atoll, reef in lagoon.",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-21.8358,-138.836,NA,NA,NA,NA,3.5,2.5,2006-07-02T00:00:00Z,2,7,2006,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,419765,NA,NA,NA,CC0_1_0,NA,J. Williams et al.,NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319247626,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35a7acb99-02ed-49bc-9914-c237e0bb48ba,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,FJ,"Rotuma, North Coast, Slightly East of Vertical From Sumi (Which Is On the Southcoast)",NA,NA,2,bc092ff0-02e4-11dc-991f-b8a03c50a862,-12.5,177.083,NA,NA,NA,NA,4.5,4.5,1986-05-09T00:00:00Z,9,5,1986,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,283135,NA,NA,NA,CC0_1_0,NA,"V. Springer, G. Johnson, J. Williams & J. Libbey",NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319212021,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/358e799f4-c6f8-4805-a048-6834ac6fda96,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Fatu Hiva, Mahitoa point, on southwest side of island.",Marquesas Islands,NA,6,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.5346,-138.682,NA,NA,NA,NA,17,10,2011-11-09T00:00:00Z,9,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412368,NA,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319147558,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/356097439-01d2-4f2d-9b32-8abea8421024,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Eiao, Opituha",Marquesas Islands,NA,8,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.01972,-140.723,NA,NA,NA,NA,24.5,6.5,2011-10-29T00:00:00Z,29,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412133,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319081477,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3531d3f59-1e12-47df-97d7-804adf4e85a8,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,SB,"Solomon Islands, Santa Cruz Islands, Duff Islands, Lakao at northwest end at Temomoa Point in a small cove in surge channels in big boulders.",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.7983,165.088,NA,NA,NA,NA,5,5,1998-09-24T00:00:00Z,24,9,1998,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,397670,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, J. Finan, M. McGrouther, D. Bray, M. Westneat, B. Wright, R. Mooi, C. Thacker, M. Tokopia & L. Palenga",NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319056351,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/351fd27d6-ac0a-4f69-a811-288de4d5da88,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Austral Islands, Rurutu, northeast side of island, exposed reef crest and channels with high energy surf, sand at bottom of channels.",Austral Islands,NA,6,bc092ff0-02e4-11dc-991f-b8a03c50a862,-22.4522,-151.324,NA,NA,NA,NA,4,4,2013-04-17T00:00:00Z,17,4,2013,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,430832,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, E. Delrieu-Trottin & P. Sasal",NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318910519,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/34b8aaf7b-80ab-41bd-a135-1a7ed1605e3e,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, southwest side of Mohotane Island, Heavy shore break at base of vertical cliff with about 10- foot swells breaking on rock wall, small groove in vertical rock wall to large lava tube cave at base of wall.",Marquesas Islands,NA,19,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.006,-138.829,NA,NA,NA,NA,15,9,2008-10-16T00:00:00Z,16,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412124,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:19Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318862371,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3496a0996-dff9-48ad-be21-ec4b8c3e4076,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Austral Islands, Raivavae, south side on outer reef with rock and coral.",Austral Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.9122,-147.661,NA,NA,NA,NA,6,3,2013-04-13T00:00:00Z,13,4,2013,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,423235,AUST-163,NA,NA,CC0_1_0,NA,"J. Williams, E. Delrieu-Trottin & P. Sasal",NA,NA,2019-10-16T20:16:56Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318796517,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3467c4526-bec1-4033-b27a-48b4dd7ce2e3,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,TO,"Niuatobutabu [sic] Island, Tonga",NA,NA,7,bc092ff0-02e4-11dc-991f-b8a03c50a862,-16,-173.88,NA,NA,NA,NA,3,3,1965-05-31T00:00:00Z,31,5,1965,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,227952,NA,NA,NA,CC0_1_0,NA,R. Bolin et al.,NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318758760,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/344d05569-8a84-4483-9ad2-d1d219395fe7,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Austral Islands, Raivavae, just outside harbor entrance on outer reef slope with rock and some coral and white sand in channel.",Austral Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.8606,-147.715,NA,NA,NA,NA,12.5,2.5,2013-04-11T00:00:00Z,11,4,2013,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,423319,AUST-052,NA,NA,CC0_1_0,NA,"J. Williams, E. Delrieu-Trottin & P. Sasal",NA,NA,2019-10-16T20:10:41Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318690655,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/341d18d9e-e68d-4ad4-be15-75b8385fa73d,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, northwest side of Mohotane Island in tiny partially protected cove, with about 6 foot swell breaking on point; rock wall extending from near shore break to about 20 m, collection made at base of rock wall and on sand and rubble at base.",Marquesas Islands,NA,2,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.95037,-138.832,NA,NA,NA,NA,13,7,2008-10-15T00:00:00Z,15,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,411462,NA,NA,NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:12Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318589561,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/33d59ba8d-3f00-4797-904c-cfec0d44882b,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Ua Pou, cape of Punahu, west side of island.",Marquesas Islands,NA,8,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.381,-140.136,NA,NA,NA,NA,24.5,5.5,2011-11-04T00:00:00Z,4,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412114,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:21Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318553487,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/33bbe4571-ba6c-4c84-a659-6aa0f692af68,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Fatu Hiva, northwest end of island, small bay on south side of Pointe Teohootefau on south side of harbor.",Marquesas Islands,NA,12,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.442,-138.684,NA,NA,NA,NA,19,9,2011-11-11T00:00:00Z,11,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,411511,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier & T. Cribb",NA,NA,2019-09-20T18:05:12Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318538572,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/33b16d6de-b893-4135-bfa3-0160e5af4280,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Teauaone Islet, due north of Mangareva, Coral channel in surge zone just next to breakers on barrier reef, rock surge channel.",Tuamotu-Gambier,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.011,-134.971,NA,NA,NA,NA,3,2,2010-10-11T00:00:00Z,11,10,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412102,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, P. Sasal & E. Delrieu-Trottin",NA,NA,2019-09-20T18:05:13Z,NA,NA,NA
1318443495,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/336e5678d-8dc3-49aa-ab03-9c8f38e8af44,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PW,Central east coast of Fana Island.,Sonsorol State,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,5.3547,132.232,NA,NA,NA,NA,6,NA,2008-09-12T00:00:00Z,12,9,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,424495,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams et al.,NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318249086,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/32e4a1ae0-d32c-4aa1-9fb9-f209a16025a9,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,FM,Ponape: Ocean Side Nankapenparam Reef - NE of Ponape Pass,Pohnpei,NA,6,bc092ff0-02e4-11dc-991f-b8a03c50a862,7.0331,158.234,NA,NA,NA,NA,NA,NA,1980-09-10T00:00:00Z,10,9,1980,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,227633,NA,NA,NA,CC0_1_0,NA,V. Springer et al.,NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318244386,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/32e1576a8-e7d4-435d-890a-51e1bed6ea04,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Nuku Hiva, Hatihou.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.82508,-140.064,NA,NA,NA,NA,4.5,1.5,2011-10-27T00:00:00Z,27,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,409072,MARQ-072,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-10-16T20:02:36Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318099733,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/327aa5d3b-a1b0-4cc6-aafc-9d48cc9e65c7,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, west coast of Mohotane Island at about middle of island; small bay with about 6 foot swell breaking at top of rock wall, strong surge, large overhangs to sand at base",Marquesas Islands,NA,10,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.96042,-138.838,NA,NA,NA,NA,4.5,4.5,2008-10-13T00:00:00Z,13,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,404817,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318066616,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/326344f75-5398-47fa-b231-6d27824b778e,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Fatu Hiva, northwest end of island, small bay on south side of Pointe Teohootefau on south side of harbor.",Marquesas Islands,NA,2,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.442,-138.684,NA,NA,NA,NA,19,9,2011-11-11T00:00:00Z,11,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,411510,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier & T. Cribb",NA,NA,2019-09-20T18:05:19Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318057291,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/325cad1a9-bc81-403a-acdb-c3bf27c4e238,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Banc Clark.",Marquesas Islands,NA,4,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.08928,-139.635,NA,NA,NA,NA,24.5,7.5,2011-10-28T00:00:00Z,28,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412115,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-09-20T18:05:12Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1318051471,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3258804fd-c14c-42f3-a599-1a123685568a,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Fatu Hiva, south of Baie Hanavave (Baie des Vierges), north side of Pointe Matautu in small harbor.",Marquesas Islands,NA,4,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.471,-138.677,NA,NA,NA,NA,20,5,2011-11-10T00:00:00Z,10,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412367,NA,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier & R. Galzin",NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1317791777,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/31a0ceeef-789a-470d-add9-70daf0419e68,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Hiva Oa, Tepaapaa, on south end of island.",Marquesas Islands,NA,3,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.84072,-139.115,NA,NA,NA,NA,25.5,10.5,2011-11-08T00:00:00Z,8,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412117,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1317730325,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/317565feb-3336-4490-b79c-a5845d683cc2,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Ile Taravai, Pointe Mata O Ruarangi, tidepools and adjacent coral reef, rocky shore woith porous volcanic rock at shore and large table corals in water beneath rocks.",Tuamotu-Gambier,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.1421,-135.045,NA,NA,NA,NA,1,1,2010-09-30T00:00:00Z,30,9,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,401138,GAM-143,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, M. Kulbicki & P. Sasal",NA,NA,2019-10-16T19:56:48Z,NA,NA,NA
1317704596,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/31633e67f-0cc8-40ef-b943-956890f2f813,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Nuku Hiva, Uea, west coast.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.92844,-140.225,NA,NA,NA,NA,30,10,2011-10-26T00:00:00Z,26,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412130,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"S. Planes, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:12Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1317675465,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/314e9f79b-7ffa-4d5f-a829-9bdb8596e271,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Teauaone Islet, due north of Mangareva, Coral channel in surge zone just next to breakers on barrier reef, rock surge channel.",Tuamotu-Gambier,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.011,-134.971,NA,NA,NA,NA,3,2,2010-10-11T00:00:00Z,11,10,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,404668,GAM-737,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, P. Sasal & E. Delrieu-Trottin",NA,NA,2019-10-16T19:56:09Z,NA,NA,NA
1317485793,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/30c8d5c2a-30fe-427c-a955-40ded93efbf1,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Ua Huka, northeast end of island at Kohai islet on east end.",Marquesas Islands,NA,2,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.86333,-139.593,NA,NA,NA,NA,24,6,2011-11-14T00:00:00Z,14,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412118,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:16Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1317449902,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/30af534e3-157d-4e9c-a91f-7c45a68abfb5,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Eiao,  Charner Pointe Nord.",Marquesas Islands,NA,10,bc092ff0-02e4-11dc-991f-b8a03c50a862,-7.955,-140.662,NA,NA,NA,NA,25,5,2011-10-30T00:00:00Z,30,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412144,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-09-20T18:05:19Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1317400163,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/308bdba9b-0b9b-4b1e-b55f-807598d00e77,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Austral Islands, Raivavae, south side on outer reef with rock and coral.",Austral Islands,NA,10,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.9122,-147.661,NA,NA,NA,NA,6,3,2013-04-13T00:00:00Z,13,4,2013,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,430781,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, E. Delrieu-Trottin & P. Sasal",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1317394196,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/30879a2fa-d8b5-4cbb-8d02-df415d6e8287,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Mururoa Atoll, patch and adjacent fringing reef near shore at north end of lagoon, coral, rock and sand",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-21.7819,-138.886,NA,NA,NA,NA,2,2,2006-06-24T00:00:00Z,24,6,2006,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,408248,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams et al.,NA,NA,2019-10-16T19:52:56Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
